CDM_ID,CREATED,EMERGENCY_REPORTABLE,TCA,MIN_RNG,PC,SAT_1_ID,SAT_1_NAME,SAT1_OBJECT_TYPE,SAT1_RCS,SAT_1_EXCL_VOL,SAT_2_ID,SAT_2_NAME,SAT2_OBJECT_TYPE,SAT2_RCS,SAT_2_EXCL_VOL
"63236038","2020-12-13 18:06:49.000000","Y","2020-12-14T16:43:24.474000","2813","","40856","CZ-3C DEB","DEBRIS","MEDIUM","0.00","26534","ARIANE 1 DEB","DEBRIS","MEDIUM","0.00"
"63238078","2020-12-13 16:11:03.000000","Y","2020-12-14T05:33:26.135000","79","0.000203559","42178","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","33612","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63238079","2020-12-13 16:11:03.000000","Y","2020-12-15T00:14:36.996000","84","0.0004051858","42351","NOAA 16 DEB","DEBRIS","SMALL","1.00","10676","COSMOS 990","PAYLOAD","LARGE","5.00"
"63247464","2020-12-13 18:06:35.000000","Y","2020-12-13T18:14:57.618000","280","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247465","2020-12-13 18:06:35.000000","Y","2020-12-13T23:54:09.780000","298","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247466","2020-12-13 18:06:35.000000","Y","2020-12-14T05:33:21.623000","316","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247467","2020-12-13 18:06:35.000000","Y","2020-12-14T11:12:28.661000","334","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247468","2020-12-13 18:06:35.000000","Y","2020-12-14T16:51:35.396000","352","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247469","2020-12-13 18:06:35.000000","Y","2020-12-14T22:30:41.082000","371","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247470","2020-12-13 18:06:35.000000","Y","2020-12-15T04:09:47.447000","390","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247471","2020-12-13 18:06:35.000000","Y","2020-12-15T09:48:53.739000","409","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247472","2020-12-13 18:06:36.000000","Y","2020-12-15T15:27:59.868000","429","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247473","2020-12-13 18:06:36.000000","Y","2020-12-15T21:07:07.886000","449","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247474","2020-12-13 18:06:36.000000","Y","2020-12-16T02:46:15.522000","469","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247475","2020-12-13 18:06:36.000000","Y","2020-12-16T08:25:22.486000","489","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247476","2020-12-13 18:06:36.000000","Y","2020-12-16T14:04:28.251000","509","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247526","2020-12-13 18:06:37.000000","Y","2020-12-13T17:48:39.000000","710","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247528","2020-12-13 18:06:36.000000","Y","2020-12-13T22:01:49.713000","422","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247530","2020-12-13 18:06:36.000000","Y","2020-12-14T04:02:19.447000","457","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247532","2020-12-13 18:06:36.000000","Y","2020-12-14T10:05:41.486000","475","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247533","2020-12-13 18:06:36.000000","Y","2020-12-14T11:46:42.302000","476","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247534","2020-12-13 18:06:36.000000","Y","2020-12-14T16:11:10.048000","482","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247535","2020-12-13 18:06:36.000000","Y","2020-12-14T22:01:18.095000","504","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247536","2020-12-13 18:06:36.000000","Y","2020-12-15T03:40:14.123000","560","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247537","2020-12-13 18:06:37.000000","Y","2020-12-15T09:17:20.755000","647","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247538","2020-12-13 18:06:37.000000","Y","2020-12-15T14:54:09.253000","755","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247539","2020-12-13 18:06:38.000000","Y","2020-12-15T20:31:00.667000","878","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247540","2020-12-13 18:06:38.000000","Y","2020-12-16T02:08:01.328000","1012","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247541","2020-12-13 18:06:39.000000","Y","2020-12-16T07:45:13.103000","1155","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63247542","2020-12-13 18:06:40.000000","Y","2020-12-16T13:22:35.868000","1304","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63293250","2020-12-13 23:00:40.000000","Y","2020-12-16T04:53:00.577000","78","0.0009796467","871","SCOUT X-4 R/B","ROCKET BODY","MEDIUM","3.00","8800","SL-3 R/B","ROCKET BODY","LARGE","3.00"
"63293425","2020-12-13 23:00:43.000000","Y","2020-12-15T02:08:56.166000","332","0.0003538548","5917","METEOR 1-11","PAYLOAD","LARGE","5.00","45501","METEOR 2-6 DEB","DEBRIS","SMALL","1.00"
"63293485","2020-12-13 23:00:40.000000","Y","2020-12-16T04:53:00.577000","78","0.0009796467","8800","SL-3 R/B","ROCKET BODY","LARGE","3.00","871","SCOUT X-4 R/B","ROCKET BODY","MEDIUM","3.00"
"63293491","2020-12-13 23:00:41.000000","Y","2020-12-14T16:53:32.827000","109","0.0001241955","9589","COSMOS 872","PAYLOAD","MEDIUM","5.00","21783","COSMOS 2169","PAYLOAD","MEDIUM","5.00"
"63293508","2020-12-13 23:00:40.000000","Y","2020-12-15T00:14:36.998000","82","0.0005145974","10676","COSMOS 990","PAYLOAD","LARGE","5.00","42351","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"63293575","2020-12-13 23:00:47.000000","Y","2020-12-16T17:05:13.447000","816","0.000197623","12642","COSMOS 1293","PAYLOAD","MEDIUM","5.00","43357","GLOBALSTAR M004 DEB","DEBRIS","SMALL","1.00"
"63293764","2020-12-14 00:42:07.000000","Y","2020-12-15T08:18:30.336000","3877","","15057","RADUGA 15","PAYLOAD","LARGE","0.00","25611","FENGYUN 2A AKM","ROCKET BODY","MEDIUM","0.00"
"63293947","2020-12-13 23:00:44.000000","Y","2020-12-14T21:27:14.558000","468","0.0002489059","17584","COSMOS 1829","PAYLOAD","LARGE","5.00","270252","UNKNOWN","UNKNOWN","","3.00"
"63293948","2020-12-13 23:00:40.000000","Y","2020-12-16T21:57:25.106000","26","0.0004810674","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00","32455","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63294262","2020-12-13 23:00:41.000000","Y","2020-12-14T16:53:32.827000","109","0.0001241955","21783","COSMOS 2169","PAYLOAD","MEDIUM","5.00","9589","COSMOS 872","PAYLOAD","MEDIUM","5.00"
"63294337","2020-12-14 00:42:15.000000","Y","2020-12-16T09:55:45.120000","4981","","23127","ARIANE 44LP+ R/B","ROCKET BODY","LARGE","0.00","28119","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"63294811","2020-12-14 00:42:07.000000","Y","2020-12-15T08:18:30.336000","3877","","25611","FENGYUN 2A AKM","ROCKET BODY","MEDIUM","0.00","15057","RADUGA 15","PAYLOAD","LARGE","0.00"
"63295041","2020-12-14 00:42:00.000000","Y","2020-12-14T16:43:24.476000","2824","","26534","ARIANE 1 DEB","DEBRIS","MEDIUM","0.00","40856","CZ-3C DEB","DEBRIS","MEDIUM","0.00"
"63295464","2020-12-14 00:42:15.000000","Y","2020-12-16T09:55:45.120000","4981","","28119","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","23127","ARIANE 44LP+ R/B","ROCKET BODY","LARGE","0.00"
"63296238","2020-12-14 00:41:49.000000","Y","2020-12-14T00:35:25.923000","93","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296240","2020-12-14 00:41:49.000000","Y","2020-12-14T06:20:15.370000","99","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296242","2020-12-14 00:41:49.000000","Y","2020-12-14T12:05:02.369000","105","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296244","2020-12-14 00:41:49.000000","Y","2020-12-14T17:49:35.602000","109","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296246","2020-12-14 00:41:49.000000","Y","2020-12-14T23:33:55.203000","113","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296248","2020-12-14 00:41:49.000000","Y","2020-12-15T05:17:59.073000","116","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296250","2020-12-14 00:41:50.000000","Y","2020-12-15T11:01:50.601000","118","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296252","2020-12-14 00:41:50.000000","Y","2020-12-15T16:45:28.707000","120","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296254","2020-12-14 00:41:50.000000","Y","2020-12-15T22:28:56.856000","121","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296256","2020-12-14 00:41:50.000000","Y","2020-12-16T04:12:12.672000","122","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296257","2020-12-14 00:41:50.000000","Y","2020-12-16T05:59:39.190000","170","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296258","2020-12-14 00:41:50.000000","Y","2020-12-16T09:55:18.244000","122","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296259","2020-12-14 00:41:51.000000","Y","2020-12-16T11:27:36.069000","174","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296260","2020-12-14 00:41:50.000000","Y","2020-12-16T15:38:08.380000","121","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296261","2020-12-14 00:41:50.000000","Y","2020-12-16T21:20:38.679000","121","","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63296302","2020-12-13 23:00:40.000000","Y","2020-12-15T07:01:07.034000","25","0.0005291803","30845","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","37094","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63296308","2020-12-13 23:00:46.000000","Y","2020-12-16T03:56:03.255000","630","0.0001954455","31126","MAST","PAYLOAD","SMALL","5.00","30491","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63296961","2020-12-13 23:00:40.000000","Y","2020-12-16T21:57:25.106000","26","0.0004810674","32455","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00"
"63297043","2020-12-13 23:00:41.000000","Y","2020-12-15T19:37:06.637000","88","0.0004409456","33062","ORBCOMM FM 29","PAYLOAD","MEDIUM","5.00","33996","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63297413","2020-12-13 23:00:40.000000","Y","2020-12-14T05:33:26.135000","79","0.0002037193","33612","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","42178","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"63297752","2020-12-14 00:41:51.000000","Y","2020-12-14T04:02:27.525000","462","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297754","2020-12-14 00:41:51.000000","Y","2020-12-14T10:10:46.180000","479","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297755","2020-12-14 00:41:52.000000","Y","2020-12-14T11:39:39.298000","481","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297756","2020-12-14 00:41:52.000000","Y","2020-12-14T16:18:16.924000","485","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297757","2020-12-14 00:41:52.000000","Y","2020-12-14T22:00:33.443000","523","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297758","2020-12-14 00:41:52.000000","Y","2020-12-15T03:37:22.877000","601","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297759","2020-12-14 00:41:52.000000","Y","2020-12-15T09:13:40.829000","710","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297760","2020-12-14 00:41:52.000000","Y","2020-12-15T14:50:02.890000","839","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297761","2020-12-14 00:41:53.000000","Y","2020-12-15T20:26:38.915000","982","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297762","2020-12-14 00:41:53.000000","Y","2020-12-16T02:03:30.273000","1135","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297763","2020-12-14 00:41:54.000000","Y","2020-12-16T07:40:37.176000","1296","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297764","2020-12-14 00:41:54.000000","Y","2020-12-16T13:17:57.654000","1464","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297765","2020-12-14 00:41:55.000000","Y","2020-12-16T18:55:32.454000","1639","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63297766","2020-12-14 00:41:55.000000","Y","2020-12-17T00:33:18.836000","1819","","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"63298353","2020-12-13 23:00:40.000000","Y","2020-12-15T07:01:07.034000","25","0.0005291803","37094","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","30845","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63300278","2020-12-14 00:42:00.000000","Y","2020-12-14T16:43:24.476000","2824","","40856","CZ-3C DEB","DEBRIS","MEDIUM","0.00","26534","ARIANE 1 DEB","DEBRIS","MEDIUM","0.00"
"63302497","2020-12-13 23:00:40.000000","Y","2020-12-14T05:33:26.135000","79","0.0002037193","42178","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","33612","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63302499","2020-12-13 23:00:40.000000","Y","2020-12-15T00:14:36.998000","82","0.0005145974","42351","NOAA 16 DEB","DEBRIS","SMALL","1.00","10676","COSMOS 990","PAYLOAD","LARGE","5.00"
"63312145","2020-12-14 00:41:49.000000","Y","2020-12-14T00:35:25.923000","93","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312147","2020-12-14 00:41:49.000000","Y","2020-12-14T06:20:15.370000","99","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312149","2020-12-14 00:41:49.000000","Y","2020-12-14T12:05:02.369000","105","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312151","2020-12-14 00:41:49.000000","Y","2020-12-14T17:49:35.602000","109","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312153","2020-12-14 00:41:49.000000","Y","2020-12-14T23:33:55.203000","113","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312155","2020-12-14 00:41:50.000000","Y","2020-12-15T05:17:59.073000","116","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312157","2020-12-14 00:41:50.000000","Y","2020-12-15T11:01:50.601000","118","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312159","2020-12-14 00:41:50.000000","Y","2020-12-15T16:45:28.707000","120","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312161","2020-12-14 00:41:50.000000","Y","2020-12-15T22:28:56.856000","121","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312163","2020-12-14 00:41:50.000000","Y","2020-12-16T04:12:12.672000","122","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312164","2020-12-14 00:41:50.000000","Y","2020-12-16T05:59:39.190000","170","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312165","2020-12-14 00:41:50.000000","Y","2020-12-16T09:55:18.244000","122","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312166","2020-12-14 00:41:51.000000","Y","2020-12-16T11:27:36.069000","174","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312167","2020-12-14 00:41:50.000000","Y","2020-12-16T15:38:08.380000","121","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312168","2020-12-14 00:41:50.000000","Y","2020-12-16T21:20:38.679000","121","","44983","SL-12 DEB","DEBRIS","MEDIUM","0.00","29682","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312220","2020-12-14 00:41:51.000000","Y","2020-12-14T04:02:27.525000","462","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312222","2020-12-14 00:41:51.000000","Y","2020-12-14T10:10:46.180000","479","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312223","2020-12-14 00:41:52.000000","Y","2020-12-14T11:39:39.298000","481","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312224","2020-12-14 00:41:52.000000","Y","2020-12-14T16:18:16.924000","485","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312225","2020-12-14 00:41:52.000000","Y","2020-12-14T22:00:33.443000","523","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312226","2020-12-14 00:41:52.000000","Y","2020-12-15T03:37:22.877000","601","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312227","2020-12-14 00:41:52.000000","Y","2020-12-15T09:13:40.829000","710","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312228","2020-12-14 00:41:52.000000","Y","2020-12-15T14:50:02.890000","839","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312229","2020-12-14 00:41:53.000000","Y","2020-12-15T20:26:38.915000","982","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312230","2020-12-14 00:41:53.000000","Y","2020-12-16T02:03:30.273000","1135","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312231","2020-12-14 00:41:54.000000","Y","2020-12-16T07:40:37.176000","1296","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312232","2020-12-14 00:41:54.000000","Y","2020-12-16T13:17:57.654000","1464","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312233","2020-12-14 00:41:55.000000","Y","2020-12-16T18:55:32.454000","1639","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63312234","2020-12-14 00:41:55.000000","Y","2020-12-17T00:33:18.836000","1819","","45039","SL-12 DEB","DEBRIS","MEDIUM","0.00","36116","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"63396975","2020-12-14 10:37:54.000000","Y","2020-12-16T10:32:52.001000","143","0.0001070801","506","EXPLORER 16","PAYLOAD","MEDIUM","5.00","38191","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"63396987","2020-12-14 10:37:54.000000","Y","2020-12-16T04:53:00.576000","98","0.0002929855","871","SCOUT X-4 R/B","ROCKET BODY","MEDIUM","3.00","8800","SL-3 R/B","ROCKET BODY","LARGE","3.00"
"63397047","2020-12-14 10:37:56.000000","Y","2020-12-15T02:08:56.166000","342","0.000312683","5917","METEOR 1-11","PAYLOAD","LARGE","5.00","45501","METEOR 2-6 DEB","DEBRIS","SMALL","1.00"
"63397083","2020-12-14 10:37:54.000000","Y","2020-12-16T04:53:00.576000","98","0.0002929855","8800","SL-3 R/B","ROCKET BODY","LARGE","3.00","871","SCOUT X-4 R/B","ROCKET BODY","MEDIUM","3.00"
"63397121","2020-12-14 10:38:00.000000","Y","2020-12-16T17:05:13.450000","783","0.0002025121","12642","COSMOS 1293","PAYLOAD","MEDIUM","5.00","43357","GLOBALSTAR M004 DEB","DEBRIS","SMALL","1.00"
"63397143","2020-12-14 10:37:59.000000","Y","2020-12-17T07:10:31.561000","751","0.0003786411","13916","COSMOS 1447","PAYLOAD","LARGE","5.00","42126","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"63397173","2020-12-14 10:37:53.000000","Y","2020-12-17T07:56:54.522000","86","0.001498902","14452","METEOR 2-10","PAYLOAD","LARGE","5.00","35177","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"63397294","2020-12-14 10:37:57.000000","Y","2020-12-14T21:27:14.557000","472","0.0003044764","17584","COSMOS 1829","PAYLOAD","LARGE","5.00","270252","UNKNOWN","UNKNOWN","","3.00"
"63397295","2020-12-14 10:37:52.000000","Y","2020-12-16T21:57:25.128000","39","0.0004593395","17800","COSMOS 1375 DEB","DEBRIS","SMALL","1.00","32455","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
